"","id","name","type","lon","lat"
"827","node/3514716689","Церковно-археологический музей","museum",38.13005,56.311309
"828","node/3514729546","Музей истории милиции Культурного центра ГУ МВД","museum",30.3710046,59.9271684
"829","node/3514768827","Музей-квартира актеров Самойловых","museum",30.3506678,59.9311319
"830","node/3514832003","Музей становления демократии в современной России им. Анатолия Собчака","museum",30.344676,59.932809
"831","node/3514877238","Музей восковых фигур","museum",-50.848745,-29.360972
"832","node/3514883282","Музей-фотосалон Карла Буллы","museum",30.3362966,59.9343343
"833","node/3514891976","Русский Левша","museum",30.340672,59.935359
"834","node/3514938223","Музей смеха «Трикстер»","museum",30.356829,59.93573
"835","node/3514944614","Музей шляпного мастера","museum",30.362241,59.93392
"836","node/3514951221","Музей-квартира Аллилуевых","museum",30.381507,59.936163
"837","node/3515072703","Историко-мемориальный музей ""Смольный""","museum",30.3965706,59.946251
"838","node/3515113872","Музей путешественника П. К. Козлова","museum",30.394373,59.944719
"839","node/3515151744","Музей истории телефона","museum",30.378769,59.949319
"840","node/3515167998","Центр истории парламентаризма","museum",30.3758841,59.9478564
"841","node/3517104639","Музей-квартира Н.А.Некрасова","museum",30.3486526,59.9394207
"842","node/3517140970","Музей-квартира М.М. Зощенко","museum",30.3261522,59.9380099
"843","node/3517244102","Музей печати","museum",30.3199653,59.9382669
"844","node/3517287656","Петровская Акватория","museum",30.3148608,59.9360104
"845","node/3517301262","Музей политической истории России","museum",30.3247135,59.9545898
"846","node/3517314640","Музей Г.В. Старовойтовой","museum",30.310385,59.933361
"847","node/3517320997","Музей Русской Водки","museum",30.2974998,59.9325674
"848","node/3517430230","Музей БГТУ «Военмех»","museum",30.3155303,59.9162945
"849","node/3517443157","Выставочный зал музея Разночинный Петербург","museum",30.322996,59.915829
"850","node/3517469270","Музей истории государственных бумаг","museum",30.291067,59.915387
"851","node/3517514902","Музей-квартира А. И. Куинджи","museum",30.2941401,59.9452584
"852","node/3517542114","Научно-исследовательский музей РАХ","museum",30.290281,59.937479
"853","node/3517552088","Палеонтолого-стратиграфический музей","museum",30.3008212,59.9401842
"854","node/3517569236","Литературный музей","museum",37.6619079,55.748599
"855","node/3517582447","Музей парфюмерии","museum",37.5885643,55.7487255
"856","node/3517587744","Музей повседневной культуры Ленинграда 1945-1965 гг.","museum",30.2830924,59.9424915
"857","node/3518920451","Музей школы Карла Мая","museum",30.2693269,59.9398834
"858","node/3519288139","Музей С. М. Кирова","museum",30.313799,59.962307
"859","node/3519376807","Музей-квартира Елизаровых","museum",30.294967,59.965685
"860","node/3519393646","Искусство веера","museum",30.303923,59.974975
"861","node/3519457351","Народный музей истории Санкт-Петербургской региональной организации Всероссийского общества слепых","museum",30.300489,59.960433
"862","node/3567020589","Музей ГАИ","museum",30.3359914,60.0006589
"863","node/3567071823","Музей-театр ""Мультисказка""","museum",30.421159,59.982188
"864","node/3702115194","Музей Фаберже","museum",30.3428811,59.9347205
"865","node/3812886328","Историческая верфь ""Полтава""","museum",30.16659,59.986593
"866","node/3932750026","Мир воды Санкт-Петербурга","museum",30.374794,59.9490364
"867","node/3932750027","Мультимедийный комплекс ""Подземный мир Санкт-Петербурга""","museum",30.374794,59.9490364
"868","node/3937153654","Мультимедийно-выставочный комплекс ""Вселенная воды""","museum",30.374794,59.9490364
"869","node/3962381548","Музей театрального и музыкального искусства","museum",30.336697,59.93104
"870","node/4164254789","Океанариум","museum",-118.1969808,33.7621488
"871","node/4171192716","Орудия пыток средневековья","museum",30.316451,59.948912
"872","node/4199861068","Сад Райских Птичек ""Миндо""","museum",30.3424675,59.9232235
"873","node/4244873389","Сад бабочек","museum",30.3424675,59.9232235
"874","node/4350026300","Тело человека","museum",30.325226,59.940276
"875","node/4350030891","Музей истории Летнего сада","museum",30.33569,59.944988
"876","node/4351678492","Музей иллюзий","museum",37.5927034,55.7505954
"877","node/4355358793","Музей-театр анимации ""Тарабум""","museum",30.387865,59.946653
"878","node/4371565792","Охта Lab","museum",30.4178401,59.9402504
"879","node/4377032712","Истории энергетики Северо-Запада России","museum",NA,NA
"880","node/4429970120","Музей старинного инструмента","museum",28.6701322,50.2949671
"881","node/4436516898","Лабиринт страха","museum",30.3128809,59.9367743
"882","node/4436516899","Зеркальный лабиринт","museum",30.3125753,59.9368237
"883","node/4437884665","Музей иллюзий","museum",37.5927034,55.7505954
"884","node/4437884666","Сад бабочек","museum",30.3424675,59.9232235
"885","node/4578562732","А музы не молчали…","museum",30.2800096,59.9266735
"886","node/4585332933","Музей христианской культуры в Санкт-Петербурге","museum",30.301679,59.931539
"887","node/4590740289","Музей Эмоций","museum",30.3275196,59.9367626
"888","node/4609809897","Музей логистики","museum",30.2492569,59.9218494
"889","node/4686789035","Разночинный Петербург","museum",30.3274664,59.9234132
"890","node/4695707277","Разночинный Петербург","museum",30.3274664,59.9234132
"891","node/4740804291","Музей истории пивоварения","museum",30.265942,59.911904
"892","relation/359832","Малоохтинский парк","park",-118.3255647,34.0985259
"893","relation/1410677","сад Маршала Говорова","park",-118.3255647,34.0985259
"894","relation/1434538","парк Сосновка","park",-118.3255647,34.0985259
"895","relation/1443040","Благовещенский сад","park",-118.3255647,34.0985259
"896","relation/1445800","Центральный парк культуры и отдыха имени С. М. Кирова","park",-118.3255647,34.0985259
"897","relation/1582734","Таврический сад","park",-118.3255647,34.0985259
"898","relation/1604351","Александровский сад","park",-118.3255647,34.0985259
"899","relation/1770781","Сад Аничкова дворца","park",-118.3255647,34.0985259
"900","relation/1773211","Полюстровский парк","park",-118.3255647,34.0985259
"901","relation/1798291","сад Сан-Галли","park",-118.3255647,34.0985259
"902","relation/1800805","сад на Неве","park",-118.3255647,34.0985259
"903","relation/1806689","сквер Галины Старовойтовой","park",-118.3255647,34.0985259
"904","relation/1806731","Некрасовский сад","park",-118.3255647,34.0985259
"905","relation/1809901","Польский сад","park",-118.3255647,34.0985259
"906","relation/1948570","Берёзовый сад","park",-118.3255647,34.0985259
"907","relation/1948607","сад-партер Смольного","park",-118.3255647,34.0985259
"908","relation/1948609","сад дома Пеля","park",-118.3255647,34.0985259
"909","relation/1967027","сад Олимпия","park",-118.3255647,34.0985259
"910","relation/2050448","Воронихинский сквер","park",-118.3255647,34.0985259
"911","relation/2149266","Удельный парк","park",-118.3255647,34.0985259
"912","relation/2149267","Удельный парк","park",-118.3255647,34.0985259
"913","relation/2163883","сад Бенуа","park",-118.3255647,34.0985259
"914","relation/2186244","парк имени 300-летия Санкт-Петербурга","park",-118.3255647,34.0985259
"915","relation/2189605","Старо-Манежный сад","park",-118.3255647,34.0985259
"916","relation/2207279","Юсуповский сад","park",-118.3255647,34.0985259
"917","relation/2294342","парк Екатерингоф","park",-118.3255647,34.0985259
"918","relation/2413491","сквер Красного Курсанта","park",-118.3255647,34.0985259
"919","relation/2569945","Приморский парк Победы","park",-118.3255647,34.0985259
"920","relation/2607161","сад имени 30-летия Октября","park",-118.3255647,34.0985259
"921","relation/2614476","Михайловский сад","park",-118.3255647,34.0985259
"922","relation/2653740","Летний сад","park",-118.3255647,34.0985259
"923","relation/2744211","Пушкарский сад","park",-118.3255647,34.0985259
"924","relation/2832420","Новоорловский лесопарк","park",-118.3255647,34.0985259
"925","relation/2864744","сад Смольного собора","park",-118.3255647,34.0985259
"926","relation/2870003","Биржевой сквер","park",-118.3255647,34.0985259
"927","relation/2878061","сквер Маневича","park",-118.3255647,34.0985259
"928","relation/2879253","Сад Веры Слуцкой","park",-118.3255647,34.0985259
"929","relation/2909244","парк Строителей","park",-118.3255647,34.0985259
"930","relation/2917370","парк Тихий отдых","park",-118.3255647,34.0985259
"931","relation/2917380","Муринский парк","park",-118.3255647,34.0985259
"932","relation/2921991","Петровский парк","park",-118.3255647,34.0985259
"933","relation/3019072","сад Фонтанного дома","park",-118.3255647,34.0985259
"934","relation/3019867","сад Смольного собора","park",-118.3255647,34.0985259
"935","relation/3110157","Театральный сквер","park",-118.3255647,34.0985259
"936","relation/3110172","Провиантский сквер","park",-118.3255647,34.0985259
"937","relation/3110173","Успенский сквер","park",-118.3255647,34.0985259
"938","relation/3144817","Брестский парк","park",-118.3255647,34.0985259
"939","relation/3277181","Румянцевский сад","park",-118.3255647,34.0985259
"940","relation/3290836","Никольский сад","park",-118.3255647,34.0985259
"941","relation/3296312","Александровский парк","park",-118.3255647,34.0985259
"942","relation/3757135","сад Салтыкова-Щедрина","park",-118.3255647,34.0985259
"943","relation/3793464","Любашинский сад","park",-118.3255647,34.0985259
"944","relation/4100083","Вавиловский сквер","park",-118.3255647,34.0985259
"945","relation/4104444","Большой Рыбацкий сквер","park",-118.3255647,34.0985259
"946","relation/4137307","Обуховский сквер","park",-118.3255647,34.0985259
"947","relation/4176125","Семёновский сквер","park",-118.3255647,34.0985259
"948","relation/4657403","Виноградовский сквер","park",-118.3255647,34.0985259
"949","relation/4828118","Князь-Владимирский сквер","park",-118.3255647,34.0985259
"950","relation/5622070","парк Лесотехнической Академии","park",-118.3255647,34.0985259
"951","relation/5760892","Матвеевский сквер","park",-118.3255647,34.0985259
"952","relation/5925062","Выборгский сад","park",-118.3255647,34.0985259
"953","relation/5993442","Сквер Лидии Клемент","park",-118.3255647,34.0985259
"954","relation/6085195","парк Малиновка","park",-118.3255647,34.0985259
"955","relation/6125865","сад Девятого Января","park",-118.3255647,34.0985259
"956","relation/6282307","Строгановский парк","park",-118.3255647,34.0985259
"957","way/6513777","Кропоткинский сквер","park",-118.3255647,34.0985259
"958","way/16237335","парк Декабристов","park",-118.3255647,34.0985259
"959","way/16960629","Камский сад","park",-118.3255647,34.0985259
"960","way/19803880","Площадь Ленина","park",-118.3255647,34.0985259
"961","way/20033341","парк Есенина","park",-118.3255647,34.0985259
"962","way/22983254","сквер Шевченко","park",-118.3255647,34.0985259
"963","way/23013488","Новосибирский сквер","park",-118.3255647,34.0985259
"964","way/23076273","Исаакиевский сквер","park",-118.3255647,34.0985259
"965","way/23076417","сад Зимнего дворца","park",-118.3255647,34.0985259
"966","way/23094526","парк имени Бабушкина","park",-118.3255647,34.0985259
"967","way/23243126","Заневский парк","park",-118.3255647,34.0985259
"968","way/23308108","Пионерский парк","park",-118.3255647,34.0985259
"969","way/23346201","Кировский сквер","park",-118.3255647,34.0985259
"970","way/23349916","Опочининский сад","park",-118.3255647,34.0985259
"971","way/23349917","Шкиперский сад","park",-118.3255647,34.0985259
"972","way/23349921","Вяземский сад","park",-118.3255647,34.0985259
"973","way/23649849","Ломоносовский сад","park",-118.3255647,34.0985259
"974","way/23772140","Полюстровский сад","park",-118.3255647,34.0985259
"975","way/26654054","сад Андрея Петрова","park",-118.3255647,34.0985259
"976","way/26654056","сквер Низами","park",-118.3255647,34.0985259
"977","way/27037923","сад Александровского лицея","park",-118.3255647,34.0985259
"978","way/27781687","Гренадерский сад","park",-118.3255647,34.0985259
"979","way/27781773","Сампсониевский сад","park",-118.3255647,34.0985259
"980","way/28057341","Литовский сад","park",-118.3255647,34.0985259
"981","way/28273294","сквер Маргелова","park",-118.3255647,34.0985259
"982","way/28473627","сад Василеостровец","park",-118.3255647,34.0985259
"983","way/28670794","Михайловский сквер","park",-118.3255647,34.0985259
"984","way/28683142","Митрополичий сад","park",-118.3255647,34.0985259
"985","way/28691805","Ново-Манежный сквер","park",-118.3255647,34.0985259
"986","way/28691883","Лопухинский сад","park",-118.3255647,34.0985259
"987","way/28893637","Балтийский сад","park",-118.3255647,34.0985259
"988","way/28893951","Екатерининский сквер","park",-118.3255647,34.0985259
"989","way/30506924","Геслеровский сад","park",-118.3255647,34.0985259
"990","way/33229966","Муринский парк","park",-118.3255647,34.0985259
"991","way/34177244","сквер Безбородко","park",-118.3255647,34.0985259
"992","way/34394875","Калинкинский сквер","park",-118.3255647,34.0985259
"993","way/35424379","сквер Тукая","park",-118.3255647,34.0985259
"994","way/35567774","Багратионовский сквер","park",-118.3255647,34.0985259
"995","way/38116784","сад Серебряный Пруд","park",-118.3255647,34.0985259
"996","way/40551206","Долгоозерный парк","park",-118.3255647,34.0985259
"997","way/44718901","Колмовский сад","park",-118.3255647,34.0985259
"998","way/45032941","сад Крупской","park",-118.3255647,34.0985259
"999","way/45106194","Дёминский сад","park",-118.3255647,34.0985259
"1000","way/45234715","Введенский сад","park",-118.3255647,34.0985259
"1001","way/50064784","Ораниенбаумский сад","park",-118.3255647,34.0985259
"1002","way/52078084","Рощинский сад","park",-118.3255647,34.0985259
"1003","way/52381499","Малый Ильинский сад","park",-118.3255647,34.0985259
"1004","way/53501062","Воскресенский сквер","park",-118.3255647,34.0985259
"1005","way/53572194","Весенний сквер","park",-118.3255647,34.0985259
"1006","way/59526297","Подковыровский сад","park",-118.3255647,34.0985259
"1007","way/59997997","сквер Текстильщиков","park",-118.3255647,34.0985259
"1008","way/60945624","Старо-Ленинский сквер","park",-118.3255647,34.0985259
"1009","way/70574633","Измайловский сад","park",-118.3255647,34.0985259
"1010","way/71826543","Сад Троице-Измайловского собора","park",-118.3255647,34.0985259
"1011","way/72987315","сквер Обуховской больницы","park",-118.3255647,34.0985259
"1012","way/73175932","Звенигородский сквер","park",-118.3255647,34.0985259
"1013","way/73176934","Овсянниковский сад","park",-118.3255647,34.0985259
"1014","way/75045347","Пушкинский сквер","park",-118.3255647,34.0985259
"1015","way/80138470","Мартыновский сквер","park",-118.3255647,34.0985259
"1016","way/80343012","сквер Харитонова","park",-118.3255647,34.0985259
"1017","way/83730011","сад Фонтанчик","park",-118.3255647,34.0985259
"1018","way/85733912","Дивенский сад","park",-118.3255647,34.0985259
"1019","way/91225945","Сад дома Вольного экономического общества","park",-118.3255647,34.0985259
"1020","way/91864298","сад Валентина Пикуля","park",-118.3255647,34.0985259
"1021","way/91987000","сад Театра юных зрителей","park",-118.3255647,34.0985259
"1022","way/92866056","Палевский сад","park",-118.3255647,34.0985259
"1023","way/93330289","Дровяной сквер","park",-118.3255647,34.0985259
"1024","way/95991858","сад дома Пашкова","park",-118.3255647,34.0985259
"1025","way/96105610","Сад Екатерининского института","park",-118.3255647,34.0985259
"1026","way/96364629","Молвинский сад","park",-118.3255647,34.0985259
"1027","way/96456049","парк Юннатов","park",-118.3255647,34.0985259
"1028","way/97698917","Большой Ильинский сад","park",-118.3255647,34.0985259
"1029","way/98285122","Дерптский сквер","park",-118.3255647,34.0985259
"1030","way/98573140","Ланской сад","park",-118.3255647,34.0985259
"1031","way/99698266","Алексеевский сад","park",-118.3255647,34.0985259
"1032","way/105580200","сад Динамо","park",-118.3255647,34.0985259
"1033","way/108497496","Кушелевский сквер","park",-118.3255647,34.0985259
"1034","way/108952921","сад дворца Юсуповых","park",-118.3255647,34.0985259
"1035","way/111640487","Академический сад","park",-118.3255647,34.0985259
"1036","way/113957799","Аникушинский сквер","park",-118.3255647,34.0985259
"1037","way/115318448","Казанский сквер","park",-118.3255647,34.0985259
"1038","way/115701411","сквер академика Федора Углова","park",-118.3255647,34.0985259
"1039","way/117114429","сквер Товстоногова","park",-118.3255647,34.0985259
"1040","way/120719644","Воронежский сад","park",-118.3255647,34.0985259
"1041","way/128272690","Пискарёвский парк","park",-118.3255647,34.0985259
"1042","way/129120251","Конногвардейский бульвар","park",-118.3255647,34.0985259
"1043","way/131484429","Заводской сад","park",-118.3255647,34.0985259
"1044","way/131484582","сад Дудко","park",-118.3255647,34.0985259
"1045","way/131485250","сад Ткачей","park",-118.3255647,34.0985259
"1046","way/131485852","Смоленский сад","park",-118.3255647,34.0985259
"1047","way/131486091","сквер ДОСААФ","park",-118.3255647,34.0985259
"1048","way/134638080","Московский сад","park",-118.3255647,34.0985259
"1049","way/134638081","Рождественский сквер","park",-118.3255647,34.0985259
"1050","way/135163219","Армашевский сквер","park",-118.3255647,34.0985259
"1051","way/136918470","Зеленинский сад","park",-118.3255647,34.0985259
"1052","way/140597018","Пионерский сад","park",-118.3255647,34.0985259
"1053","way/142417892","Менделеевский сквер","park",-118.3255647,34.0985259
"1054","way/142419427","сквер Чингиза Айтматова","park",-118.3255647,34.0985259
"1055","way/142516077","Покровский сквер","park",-118.3255647,34.0985259
"1056","way/142683826","сад Кирьяново","park",-118.3255647,34.0985259
"1057","way/143193185","Смоленский сквер","park",-118.3255647,34.0985259
"1058","way/143428761","сад Ивана Фомина","park",-118.3255647,34.0985259
"1059","way/143828654","сквер Мациевича","park",-118.3255647,34.0985259
"1060","way/143828757","парк усадьбы Орловых-Денисовых","park",-118.3255647,34.0985259
"1061","way/143830049","парк Академика Сахарова","park",-118.3255647,34.0985259
"1062","way/143831381","Дмитровский сквер","park",-118.3255647,34.0985259
"1063","way/144941813","Ржевский лесопарк","park",-118.3255647,34.0985259
"1064","way/145671756","сквер Малые Гаванцы","park",-118.3255647,34.0985259
"1065","way/147902351","аллея Журналистов","park",-118.3255647,34.0985259
"1066","way/154991316","сквер Академика Лихачёва","park",-118.3255647,34.0985259
"1067","way/157681063","Ломоносовский сквер","park",-118.3255647,34.0985259
"1068","way/158590791","сквер Столыпина","park",-118.3255647,34.0985259
"1069","way/160780161","Сад Павловского института","park",-118.3255647,34.0985259
"1070","way/177617298","Мега.парк","park",-118.3255647,34.0985259
"1071","way/181417638","Новолитовский сквер","park",-118.3255647,34.0985259
"1072","way/182537874","сквер Виктора Цоя","park",-118.3255647,34.0985259
"1073","way/185784578","Ново-Ждановский сквер","park",-118.3255647,34.0985259
"1074","way/185784584","Старо-Ждановский сквер","park",-118.3255647,34.0985259
"1075","way/192528136","Сад дворца Бобринских","park",-118.3255647,34.0985259
"1076","way/195660586","сквер Эдуарда Хиля","park",-118.3255647,34.0985259
"1077","way/206639567","Кондратьевский сад","park",-118.3255647,34.0985259
"1078","way/211156309","Бестужевский сад","park",-118.3255647,34.0985259
"1079","way/216655341","Сад во дворе дома Яковлевых","park",-118.3255647,34.0985259
"1080","way/217388239","Греческий сквер","park",-118.3255647,34.0985259
"1081","way/231769557","Колпинский сад","park",-118.3255647,34.0985259
"1082","way/231769558","Фруктовый сад","park",-118.3255647,34.0985259
"1083","way/239818878","cад Александра Матросова","park",-118.3255647,34.0985259
"1084","way/249726356","Сад дружбы","park",-118.3255647,34.0985259
"1085","way/252937042","парк Боевого Братства","park",-118.3255647,34.0985259
"1086","way/261805529","Свердловский сад","park",-118.3255647,34.0985259
"1087","way/262872275","Лесопарк ""Оккервиль""","park",-118.3255647,34.0985259
"1088","way/272718167","парк Озеро Долгое","park",-118.3255647,34.0985259
"1089","way/276511942","Калужский сквер","park",-118.3255647,34.0985259
"1090","way/277913282","Приморский сквер","park",-118.3255647,34.0985259
"1091","way/323005081","сад дома Дубянских","park",-118.3255647,34.0985259
"1092","way/336857867","Яблоновский сад","park",-118.3255647,34.0985259
"1093","way/338583308","Ладожский парк","park",-118.3255647,34.0985259
"1094","way/374105919","сад ""Нева""","park",-118.3255647,34.0985259
"1095","way/378124948","Директорский садик","park",-118.3255647,34.0985259
"1096","way/378125182","Сад дома Г.Э. Боссе","park",-118.3255647,34.0985259
"1097","way/378125446","Сад дома П.П. Форостовского","park",-118.3255647,34.0985259
"1098","way/378144212","Головинский сад","park",-118.3255647,34.0985259
"1099","way/378628207","Сад Дома ветеранов сцены им. М. Г. Савиной","park",-118.3255647,34.0985259
"1100","way/378629795","сад Каменоостровского дворца","park",-118.3255647,34.0985259
"1101","way/406456007","летний проект ""Лужайка""","park",-118.3255647,34.0985259
"1102","way/423147148","Сад Владимирского собора","park",-118.3255647,34.0985259
"1103","way/427547500","Марсово поле","park",-118.3255647,34.0985259
"1104","way/460964056","сквер ДОСААФ","park",-118.3255647,34.0985259
"1105","way/462493779","Парк","park",-118.3255647,34.0985259
"1106","way/488630514","Парк","park",-118.3255647,34.0985259
"1107","way/488630515","Парк","park",-118.3255647,34.0985259
"1108","way/488862004","Зелёный пятак","park",-118.3255647,34.0985259
"1109","way/491762967","Аллея Славы","park",-118.3255647,34.0985259
"1110","way/75734497","Волковская","station",30.3574803,59.8960467
"1111","way/337186687","Полюстрово","station",30.387139,59.974752
"1112","node/7535181","Санкт-Петербург - Финляндский","station",30.3423691,59.9580352
"1113","node/21596808","Санкт-Петербург-Главный","station",30.3621967,59.9294918
"1114","node/21683296","Санкт-Петербург - Витебский","station",30.3294997,59.9196753
"1115","node/22325156","Глухоозёрская","station",NA,NA
"1116","node/88802787","Петроградская","station",30.3114971,59.9663842
"1117","node/88803981","Горьковская","station",30.3187327,59.9561338
"1118","node/88833360","Спортивная","station",30.2874045,59.9503059
"1119","node/88833366","Чкаловская","station",37.6597442,55.7561178
"1120","node/91264383","Крестовский остров","station",30.245,59.9711111
"1121","node/92580819","Садовая","station",30.317202,59.926842
"1122","node/94857612","Сенная площадь","station",30.3203509,59.9270523
"1123","node/94858991","Достоевская","station",37.6139712,55.7816328
"1124","node/94877075","Лиговский проспект","station",30.3497371,59.9142305
"1125","node/94877563","Площадь Александра Невского 2","station",30.3834153,59.923613
"1126","node/94890886","Площадь Александра Невского 1","station",30.385402,59.9236
"1127","node/94891390","Новочеркасская","station",30.412077,59.929073
"1128","node/94896142","Ладожская","station",30.439264,59.932501
"1129","node/97036546","Площадь Восстания","station",30.3613813,59.9306744
"1130","node/97049932","Маяковская","station",37.5960546,55.7703912
"1131","node/108028429","Владимирская","station",40.7937125,44.5425096
"1132","node/249299628","Елизаровская","station",30.423741,59.896623
"1133","node/249307183","Гостиный двор","station",30.3315521,59.9336586
"1134","node/249307184","Приморская","station",30.234493,59.948192
"1135","node/249898478","Московские ворота","station",30.3183882,59.8913858
"1136","node/249902972","Фрунзенская","station",37.578633,55.726897
"1137","node/255473383","Санкт-Петербург - Товарный - Витебский","station",30.3425446,59.9043998
"1138","node/265301052","Санкт-Петербург - Ладожский","station",30.4415988,59.9315995
"1139","node/291557399","Невский проспект","station",30.3497868,59.9325367
"1140","node/312393508","Балтийская","station",30.3001131,59.9077095
"1141","node/313475956","Нарвская","station",30.2748633,59.9012142
"1142","node/359711515","Волковская","station",30.3574803,59.8960467
"1143","node/359711518","Обводный канал","station",30.3280173,59.9125512
"1144","node/368492380","Бадаевская","station",30.4502201,59.9177358
"1145","node/395306323","Новый порт","station",72.927307,67.689888
"1146","node/1109163153","Спасская","station",25.7984219,48.2918772
"1147","node/1440436739","Адмиралтейская","station",30.3149079,59.9358717
"1148","node/1669571976","Технологический институт 1","station",30.3184439,59.916238
"1149","node/1669571977","Технологический институт 2","station",30.318338,59.915085
"1150","node/2036827694","Площадь Ленина","station",30.3568942,59.9554418
"1151","node/2036840002","Выборгская","station",30.347499,59.971054
"1152","node/2080777576","Звенигородская","station",30.335564,59.922405
"1153","node/2194446558","Пушкинская","station",37.6039969,55.7653286
"1154","node/2417778283","Санкт-Петербург - Товарный - Московский","station",30.3685882,59.9241812
"1155","node/2434852978","Санкт-Петербург - Балтийский","station",30.2987176,59.9072061
"1156","node/2468455392","Василеостровская","station",30.2799572,59.9434627
"1157","node/4179047476","Чернышевская","station",30.35972,59.944539
"1158","relation/1690283","Мариинский театр","theatre",30.2959974,59.9256452
"1159","relation/2595497","Большая сцена Молодёжного театра на Фонтанке","theatre",30.3131386,59.9190662
"1160","relation/3555514","Балтийский дом","theatre",30.312451,59.955626
"1161","relation/3555515","Мюзик-Холл","theatre",30.3106724,59.9552903
"1162","relation/4094527","Детский музыкальный театр «Карамболь»","theatre",30.294668,59.91521
"1163","relation/6126980","Кукольный театр ""Сказка""","theatre",91.440544,53.718382
"1164","way/23239316","Буфф","theatre",30.4171729,59.9318471
"1165","way/28329128","Концертный зал Мариинского театра","theatre",30.287245,59.925267
"1166","way/28691685","Большой Санкт-Петербургский государственный цирк","theatre",30.3411946,59.9385369
"1167","way/28893849","Александринский театр","theatre",30.336157,59.931785
"1168","way/33195195","Большой драматический театр имени Г. А. Товстоногова","theatre",30.330527,59.927614
"1169","way/34925389","Культурно-досуговый центр ""Южный""","theatre",37.568502,55.406286
"1170","way/35371779","Театр Юных Зрителей имени Александра Александровича Брянцева","theatre",NA,NA
"1171","way/37116265","Культурный центр ""Троицкий""","theatre",30.46592,59.864051
"1172","way/39358614","Каменноостровский театр","theatre",30.2749757,59.9767902
"1173","way/60198696","Театр комедии имени Н. П. Акимова","theatre",30.3378793,59.9342307
"1174","way/62295243","Академическая филармония имени Д. Д. Шостаковича","theatre",30.3316423,59.9359982
"1175","way/66875027","Театр музыкальной комедии","theatre",30.332898,59.9360667
"1176","way/96702283","Учебный театр ""На Моховой""","theatre",30.344739,59.940587
"1177","way/97940443","Театр-студия СПбГУ","theatre",30.286692,59.9301931
"1178","way/99698297","Санкт-Петербургский Дом музыки","theatre",30.2834195,59.9280115
"1179","way/100821444","Эстрадный театр","theatre",30.3156711,59.965223
"1180","way/182876241","Мариинский театр (2-я сцена)","theatre",30.2959974,59.9256452
"1181","way/191472985","Цирк в Автово","theatre",30.264768,59.865217
"1182","way/222751438","Новая сцена Александринского театра","theatre",30.3374872,59.9302663
"1183","way/232857795","Упсала-Цирк","theatre",30.4011403,59.9614278
"1184","way/371896095","Детский музыкальный театр им. Виктора Резникова","theatre",30.23981,59.854929
"1185","node/442971556","Мастерская","theatre",30.4576069,59.8771934
"1186","node/622981715","Государственная академическая капелла Санкт-Петербурга","theatre",30.3209889,59.9399231
"1187","node/800277831","Домино","theatre",-73.9930981,40.726777
"1188","node/811008180","Приют Комендианта","theatre",30.3233463,59.929139
"1189","node/975878430","Русская Антреприза имени Андрея Миронова","theatre",30.312929,59.9659445
"1190","node/981686100","Эра","theatre",3.2583626,43.5912356
"1191","node/986889509","За чёрной речкой","theatre",30.2881905,59.9991072
"1192","node/1021351638","Филармония джазовой музыки","theatre",30.3370063,59.9242372
"1193","node/1059010527","Детский театр ""На Неве""","theatre",30.309157,59.91418
"1194","node/1085329550","Комедианты","theatre",30.358528,59.926224
"1195","node/1086375549","Дворец Культуры имени Ленсовета","theatre",30.309833,59.966983
"1196","node/1137785248","Камерный театр Малыщицкого","theatre",30.360798,59.940099
"1197","node/1286786942","Театр имени Ленсовета","theatre",30.348255,59.930177
"1198","node/1287941042","Интерьерный театр","theatre",30.356523,59.931871
"1199","node/1304979558","Государственная филармония Санкт-Петербурга для детей и юношества","theatre",30.3340761,59.988628
"1200","node/1343656353","Михайловский театр","theatre",30.329148,59.937868
"1201","node/1423737520","Лицедеи","theatre",30.315671,59.965223
"1202","node/1479105103","Театр Дождей","theatre",30.304324,59.917714
"1203","node/1480210979","Домашний театр Г.Р. Державина","theatre",NA,NA
"1204","node/1488474911","Мимигранты","theatre",30.2828979,59.9138623
"1205","node/1574312667","Санктъ-Петербургъ Опера","theatre",30.2926973,59.932972
"1206","node/1770439402","Камерная сцена Театра на Васильевском","theatre",30.2614471,59.9436016
"1207","node/2031474052","Молодёжный театр на Фонтанке","theatre",30.3131386,59.9190662
"1208","node/2190828512","Рок-опера","theatre",30.2872104,59.916979
"1209","node/2197278626","Большой театр Кукол","theatre",30.352045,59.939118
"1210","node/2237500770","Малый Драматический Театр","theatre",30.3450435,59.9302136
"1211","node/2286979848","Таврик","theatre",30.362244,59.9453096
"1212","node/2511585227","Сказкин Дом","theatre",30.300293,60.0052675
"1213","node/2513557376","Театр марионеток им. Е. С. Деммени","theatre",30.335748,59.934441
"1214","node/2549226771","Детский театр драмы","theatre",28.7634797,60.6973943
"1215","node/2576627951","Алеко","theatre",-122.229364,47.429641
"1216","node/2582739996","Бродячая собачка","theatre",30.2573898,59.8732783
"1217","node/2625822500","Театр на Литейном","theatre",30.3478003,59.9371378
"1218","node/2938804622","Особняк","theatre",30.306607,59.97173
"1219","node/3754513846","Шапито Чинизелли","theatre",30.4824076,59.9127126
"1220","node/3791580892","Академический драматический театр имени В. Ф. Комиссаржевской","theatre",30.33501,59.9360399
"1221","node/3791817592","Академическая филармония имени Д. Д. Шостаковича (Малый зал)","theatre",30.3316423,59.9359982
